"GLDD","Great Lakes Dredge & Dock Corporation","5.475","341122108.8","n/a","n/a","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/gldd",
"GPL","Great Panther Silver Limited","0.87","147048102.09","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/gpl",
"GPP","Green Plains Partners LP","15.2","483822551.2","n/a","2015","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/gpp",
"GPRE","Green Plains, Inc.","17.75","735376305.25","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/gpre",
"SIM","Grupo Simec, S.A. de C.V.","8.46","1403539980.66","n/a","1993","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/sim",
"GURE","Gulf Resources, Inc.","1.1","51484170.1","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/gure",
"FUL","H. B. Fuller Company","56.99","2884401074.93","n/a","n/a","Basic Industries","Home Furnishings","https://www.nasdaq.com/symbol/ful",
"HMY","Harmony Gold Mining Company Limited","1.66","830417906.66","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/hmy",
"HL","Hecla Mining Company","2.84","1354716369.04","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/hl",
"HL^B","Hecla Mining Company","54.5","0","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/hl^b",
"HCAC","Hennessy Capital Acquisition Corp. III","10.26","79950013.74","n/a","2017","Basic Industries","Environmental Services","https://www.nasdaq.com/symbol/hcac",
"HCCI","Heritage-Crystal Clean, Inc.","23.3","537030073.3","n/a","2008","Basic Industries","Miscellaneous","https://www.nasdaq.com/symbol/hcci",
"HXL","Hexcel Corporation","66.12","5786787025.8","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/hxl",
"HCLP","Hi-Crush Partners LP","11.9","1067090933.3","n/a","2012","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/hclp",
"HBM","Hudbay Minerals Inc.","4.7","1227979109.7","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/hbm",
"HUN","Huntsman Corporation","30.49","7283068337.07","n/a","2005","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/hun",
"HYGS","Hydrogenics Corporation","5.75","88786802.25","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/hygs",
"IAG","Iamgold Corporation","4.08","1903594094.4","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/iag",
"NGVT","Ingevity Corporation","101.01","4247131712.46","n/a","2016","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ngvt",
"IOSP","Innospec Inc.","77.6","1894718149.6","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/iosp",
"IBP","Installed Building Products, Inc.","46.55","1471275545.95","n/a","2014","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/ibp",
"IFF","International Flavors & Fragrances, Inc.","130.29","10299089133.54","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/iff",
"IP","International Paper Company","51.14","20910024244.1","n/a","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/ip",
"THM","International Tower Hill Mines Ltd","0.461","86122490.863","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/thm",
"IPI","Intrepid Potash, Inc","3.4","445763460","n/a","2008","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/ipi",
"ICL","Israel Chemicals Shs","5.87","7514780732.89","n/a","2014","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/icl",
"JEC","Jacobs Engineering Group Inc.","72.69","10315008956.31","n/a","n/a","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/jec",
"JELD","JELD-WEN Holding, Inc.","24.32","2551878435.84","n/a","2017","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/jeld",
"KS","KapStone Paper and Packaging Corporation","34.35","3360817087.35","n/a","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/ks",
"KBR","KBR, Inc.","20.98","2951859061.68","n/a","2006","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/kbr",
"KGC","Kinross Gold Corporation","3","3750686463","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/kgc",
"KL","Kirkland Lake Gold Ltd.","18.66","3941493263.58","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/kl",
"KMG","KMG Chemicals, Inc.","77.48","1201694112.84","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/kmg",
"KOP","Koppers Holdings Inc.","35.45","750727486","n/a","2006","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/kop",
"KRA","Kraton Corporation","47.03","1499576052.63","n/a","2009","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/kra",
"KRO","Kronos Worldwide Inc","20.13","2333221960.74","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/kro",
"FSTR","L.B. Foster Company","22.75","240310525","n/a","n/a","Basic Industries","Metal Fabrications","https://www.nasdaq.com/symbol/fstr",
"LEN","Lennar Corporation","51.67","17024162258.86","n/a","n/a","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/len",
"LEN.B","Lennar Corporation","n/a","0","n/a","n/a","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/len.b",
"LMB","Limbach Holdings, Inc.","9.45","71732852.1","n/a","n/a","Basic Industries","Engineering & Construction","https://www.nasdaq.com/symbol/lmb",
"LAC","Lithium Americas Corp.","4.77","422579823.66","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/lac",
"LPX","Louisiana-Pacific Corporation","29.16","4161616172.64","n/a","n/a","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/lpx",
"LXU","Lsb Industries Inc.","8.72","249510269.36","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/lxu",
"LXFR","Luxfer Holdings PLC","22.76","603241828.24","n/a","2012","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/lxfr",
"LYB","LyondellBasell Industries NV","112.78","43907960268.88","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/lyb",
"MAG","MAG Silver Corporation","7.65","654376991.4","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/mag",
"MBII","Marrone Bio Innovations, Inc.","2.085","230577958.665","n/a","2013","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/mbii",
"MLM","Martin Marietta Materials, Inc.","198.72","12521739075.84","n/a","1994","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/mlm",
"MAS","Masco Corporation","37.97","11674890185.09","n/a","n/a","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/mas",
"DOOR","Masonite International Corporation","66.95","1847239610.45","n/a","n/a","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/door",
"MTZ","MasTec, Inc.","43.8","3515993228.4","n/a","n/a","Basic Industries","Water Supply","https://www.nasdaq.com/symbol/mtz",
"MTRX","Matrix Service Company","20.9","560595955.7","n/a","1990","Basic Industries","Engineering & Construction","https://www.nasdaq.com/symbol/mtrx",
"MUX","McEwen Mining Inc.","1.97","664418710.57","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/mux",
"MDU","MDU Resources Group, Inc.","27.89","5466951056.36","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/mdu",
"MTL","Mechel PAO","2.66","664368109.02","n/a","2004","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/mtl",
"MERC","Mercer International Inc.","17.7","1154069399.7","n/a","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/merc",
"MSB","Mesabi Trust","27.5","360800275","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/msb",
"MEOH","Methanex Corporation","72.9","5794321197.6","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/meoh",
"MTX","Minerals Technologies Inc.","67.15","2370740218.15","n/a","1992","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/mtx",
"MOS","Mosaic Company (The)","31.27","12053267970.14","n/a","n/a","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/mos",
"MPVD","Mountain Province Diamonds Inc.","2.0515","430826919.215","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/mpvd",
"MYRG","MYR Group, Inc.","34.77","575986051.08","n/a","n/a","Basic Industries","Water Supply","https://www.nasdaq.com/symbol/myrg",
"NP","Neenah, Inc.","91.25","1535970735","n/a","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/np",
"NSU","Nevsun Resources Ltd","3.78","1143800300.16","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/nsu",
"NGD","New Gold Inc.","0.9711","562022511.0318","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/ngd",
"NEWA","Newater Technology, Inc.","10.59","114467310","n/a","2017","Basic Industries","Miscellaneous","https://www.nasdaq.com/symbol/newa",
"NEU","NewMarket Corporation","401.04","4593094276.32","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/neu",
"NEM","Newmont Mining Corporation","31.03","16551362684.99","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/nem",
"NEXA","Nexa Resources S.A.","12.05","1606512181.65","n/a","2017","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/nexa",
"NXE","Nexgen Energy Ltd.","1.94","672924051.92","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/nxe",
